dt_implant;cd_item;ds_nacional;Agrupamento_Item;ds_item;ds_voltagem;Família_(grupos);classificacao_fiscal;cd_ean;DUN-14;Múltiplo_Pedido;peso_bruto;aliquota_ipi;tipo_exclusividade;Origem;BU;Familia_Comercial
2020-01-23;FW007658;WAP ÁGIL ULTRA;WAP ÁGIL;WAP DESOBSTRUIDORA ÁGIL ULTRA 1800 127V;127V;Lavadoras;84243010;7899831301577;;1;6;0;CATALOGO ABERTO;Estrangeira;DIY;lavadora - ocasional
2020-01-23;FW007680;WAP 5100 TURBO ULTRA;WAP 5100 TURBO;WAP DESOBSTRUIDORA 5100 TURBO ULTRA 220V;220V;Lavadoras;84243010;7899831301799;;1;24.5;0;CATALOGO ABERTO;Estrangeira;DIY;lavadora - intensivo
2020-01-29;FW007645;WAP 4100 ULTRA;WAP 4100;WAP DESOBSTRUIDORA 4100 ULTRA 220V;220V;Lavadoras;84243010;7899831301911;;1;18;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
2020-01-29;FW007644;WAP 4100 ULTRA;WAP 4100;WAP DESOBSTRUIDORA 4100 ULTRA 127V;127V;Lavadoras;84243010;7899831301904;;1;18;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
2020-01-29;FW007647;WAP 4100 TURBO ULTRA;WAP 4100;WAP DESOBSTRUIDORA 4100 TURBO ULTRA 220V;220V;Lavadoras;84243010;7899831301935;;1;18;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
2020-01-29;FW007646;WAP 4100 TURBO ULTRA;WAP 4100;WAP DESOBSTRUIDORA 4100 TURBO ULTRA 127V;127V;Lavadoras;84243010;7899831301928;;1;18;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
2025-01-20;FW011405;WAP CORTADOR DE GRAMA ELÉTR WG CG01E;WAP CORTADOR DE GRAMA ELÉTR WG CG01E;WAP CORTADOR DE GRAMA ELÉTRICO WG CG01E 220V;;Jardinagem;84331100;7899831342648;;1;2.47;3.25;CATALOGO ABERTO;Estrangeira;DIY;jardinagem elétrica
2025-01-20;FW011404;WAP CORTADOR DE GRAMA ELÉTR WG CG01E;WAP CORTADOR DE GRAMA ELÉTR WG CG01E;WAP CORTADOR DE GRAMA ELÉTRICO WG CG01E 127V;;Jardinagem;84331100;7899831342600;;1;2.47;3.25;CATALOGO ABERTO;Estrangeira;DIY;jardinagem elétrica
2019-08-22;FW007120;WAP COMFORT CLEANER PRO;WAP COMFORT CLEANER PRO;WAP COMFORT CLEANER 220V 50/60Hz;220V;Extratoras;84518000;7899831300969;;1;7;0;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;extratora - vertical
2019-08-22;FW007119;WAP COMFORT CLEANER PRO;WAP COMFORT CLEANER PRO;WAP COMFORT CLEANER 127V 50/60Hz;127V;Extratoras;84518000;7899831300952;;1;7;0;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;extratora - vertical
2019-05-17;FW006752;WAP COMBATE TURBO 2600;WAP COMBATE TURBO 2600;WAP COMBATE TURBO 2600 220V;220V;Lavadoras;84243010;7899831300617;;1;14.6;0;CATALOGO ABERTO;Estrangeira;DIY;lavadora - semi intensivo
2019-05-17;FW006751;WAP COMBATE TURBO 2600;WAP COMBATE TURBO 2600;WAP COMBATE TURBO 2600 127V;127V;Lavadoras;84243010;7899831300600;;1;14.6;0;CATALOGO ABERTO;Estrangeira;DIY;lavadora - semi intensivo
2023-12-27;FW010161;WAP AIR FRESH;WAP AIR FRESH;WAP CLIMATIZADOR DE AR 4 em 1 AIR FRESH 220V;;Eletroportáteis;84796000;7899831333127;;1;1.04;0;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;umidificador/ar condicionado
2023-12-27;FW010160;WAP AIR FRESH;WAP AIR FRESH;WAP CLIMATIZADOR DE AR 4 em 1 AIR FRESH 127V;;Eletroportáteis;84796000;7899831333110;;1;1.04;0;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;umidificador/ar condicionado
2024-06-17;FW010604;WAP CLIMA CONTROL DIGITAL;WAP CLIMA CONTROL DIGITAL;WAP CLIMA CONTROL DIGITAL 220V;220V;Eletroportáteis;84796000;7899831337309;;1;4.92;0;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;umidificador/ar condicionado
2024-06-17;FW010603;WAP CLIMA CONTROL DIGITAL;WAP CLIMA CONTROL DIGITAL;WAP CLIMA CONTROL DIGITAL 127V;127V;Eletroportáteis;84796000;7899831337293;;1;4.92;0;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;umidificador/ar condicionado
2023-07-05;FW009597;WAP CHAVE DE IMPACTO 21V K21 CH02;WAP CHAVE DE IMPACTO 21V K21 CH02;WAP CHAVE DE IMPACTO 21V K21 CH02;;Ferramentas;84672992;7899831313105;;1;3.5;5.2;EXCLUSIVO;Estrangeira;DIY;ferramenta - paraf/furad/mart
2023-05-26;FW009463;WAP CHAVE DE IMPACTO 21V K21 CH01;WAP CHAVE DE IMPACTO 21V K21 CH01;WAP CHAVE DE IMPACTO 21V K21 CH01;;Ferramentas;84672992;7899831312429;;1;3.5;5.2;CATALOGO ABERTO;Estrangeira;DIY;ferramenta - paraf/furad/mart
2024-02-22;FW010278;WAP CHALEIRA PROSDÓCIMO WCE2;WAP CHALEIRA PROSDÓCIMO WCE2;WAP CHALEIRA ELÉTRICA PROSDOCIMO WCE2 220V;220V;Cozinha;85161000;7899831334551;;1;0.8;9.75;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2024-02-22;FW010277;WAP CHALEIRA PROSDÓCIMO WCE2;WAP CHALEIRA PROSDÓCIMO WCE2;WAP CHALEIRA ELÉTRICA PROSDOCIMO WCE2 127V;127V;Cozinha;85161000;7899831334544;;1;0.8;9.75;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-06-07;FW009524;WAP CHALEIRA PROSDOCIMO WCE1;WAP CHALEIRA PROSDOCIMO WCE1;WAP CHALEIRA ELÉTRICA PROSDOCIMO WCE1 220V;220V;Cozinha;85161000;7899831312672;;1;1.1;9.75;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-06-07;FW009523;WAP CHALEIRA PROSDOCIMO WCE1;WAP CHALEIRA PROSDOCIMO WCE1;WAP CHALEIRA ELÉTRICA PROSDOCIMO WCE1 127V;127V;Cozinha;85161000;7899831312665;;1;1.1;9.75;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2020-08-10;FW008081;WAP CARPET CLEANER PRO 30;WAP CARPET CLEANER PRO 30;WAP CARPET CLEANER PRO 30 220V;220V;Extratoras;84518000;7899831302697;;1;9;0;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;extratora - barril
2020-08-10;FW008080;WAP CARPET CLEANER PRO 30;WAP CARPET CLEANER PRO 30;WAP CARPET CLEANER PRO 30 127V;127V;Extratoras;84518000;7899831302680;;1;9;0;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;extratora - barril
2022-08-05;FW009135;WAP CARPET CLEANER ECO;WAP CARPET CLEANER ECO;WAP CARPET CLEANER ECO 220V;220V;Extratoras;84518000;7899831311439;;1;12;0;CATALOGO ABERTO;Nacional;SDA - MOTORS & COMFORT;extratora - barril
2022-08-05;FW009134;WAP CARPET CLEANER ECO;WAP CARPET CLEANER ECO;WAP CARPET CLEANER ECO 127V;127V;Extratoras;84518000;7899831311422;;1;12.65;0;CATALOGO ABERTO;Nacional;SDA - MOTORS & COMFORT;extratora - barril
2008-07-14;20001422;WAP CARPET CLEANER;WAP CARPET CLEANER;WAP CARPET CLEANER 25L 220V;220V;Extratoras;84518000;7898152183428;;1;10.7;0;CATALOGO ABERTO;Nacional;SDA - MOTORS & COMFORT;extratora - barril
2008-07-14;20001421;WAP CARPET CLEANER;WAP CARPET CLEANER;WAP CARPET CLEANER 25L 127V;127V;Extratoras;84518000;7898152183411;;1;10.7;0;CATALOGO ABERTO;Nacional;SDA - MOTORS & COMFORT;extratora - barril
2023-05-05;FW009448;WAP CAR 12V2;WAP CAR 12V2;WAP CAR 12V2;12v;Aspiradores;85081100;7899831312290;;1;0.67;6.5;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;aspirador - automotivo
2024-06-14;FW010587;WAP CAFETEIRA ESPRESSO DIGITAL WCM20;WAP CAFETEIRA ESPRESSO DIGITAL WCM20;WAP CAFETEIRA ESPRESSO DIGITAL WCM20 220V;;Cozinha;85167100;7899831337279;;1;4.2;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2024-06-14;FW010586;WAP CAFETEIRA ESPRESSO DIGITAL WCM20;WAP CAFETEIRA ESPRESSO DIGITAL WCM20;WAP CAFETEIRA ESPRESSO DIGITAL WCM20 127V;;Cozinha;85167100;7899831337262;;1;4.2;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-11-13;FW010085;WAP CAFETEIRA DIGITAL AROMA WCD1500;WAP CAFETEIRA DIGITAL AROMA WCD1500;WAP CAFETEIRA DIGITAL AROMA WCD1500 220V;;Cozinha;85167100;7899831331048;;1;2;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-11-13;FW010084;WAP CAFETEIRA DIGITAL AROMA WCD1500;WAP CAFETEIRA DIGITAL AROMA WCD1500;WAP CAFETEIRA DIGITAL AROMA WCD1500 127V;127V;Cozinha;85167100;7899831331031;;1;2;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2019-12-20;FW007483;WAP BRILHA UP;WAP BRILHA UP;WAP BRILHA UP 220V 60 Hz;220V;Eletroportáteis;84642029;7899831301164;;1;4.18;0;CATALOGO ABERTO;Estrangeira;DIY;polidora
2019-12-20;FW007482;WAP BRILHA UP;WAP BRILHA UP;WAP BRILHA UP 127V 60 Hz;127V;Eletroportáteis;84642029;7899831301157;;1;4.2;0;CATALOGO ABERTO;Estrangeira;DIY;polidora
2008-05-19;31050022;WAP BRAVO;WAP BRAVO;WAP BRAVO 2550 220V;220V;Lavadoras;84243010;7898152183367;;1;15;0;CATALOGO ABERTO;Estrangeira;DIY;lavadora - semi intensivo
2008-05-19;31050011;WAP BRAVO;WAP BRAVO;WAP BRAVO 2550 127V;127V;Lavadoras;84243010;7898152183350;;1;15;0;CATALOGO ABERTO;Estrangeira;DIY;lavadora - semi intensivo
2023-05-26;FW009466;WAP BATERIA 4,0 Ah - 21V K21 BT04;WAP BATERIA 4,0 Ah - 21V K21 BT04;WAP BATERIA 4,0 Ah - 21V K21 BT04;;Ferramentas;85076000;7899831312450;;1;0.685;9.75;CATALOGO ABERTO;Estrangeira;DIY;ferramenta - paraf/furad/mart
2023-06-14;FW009465W;WAP BATERIA 2 Ah - 21V K21 BT02;WAP BATERIA 2 Ah - 21V K21 BT02;WAP BATERIA 2 Ah - 21V K21 BT02;;Ferramentas;85076000;7899831319671;;1;0;9.75;CATALOGO ABERTO;Estrangeira;DIY;ferramenta - paraf/furad/mart
2022-05-09;FW008917;WAP BATERIA 12V LI-ION;WAP BATERIA 12V LI-ION;WAP BATERIA 12V LI-ION;12v;Ferramentas;85076000;7899831312054;;1;0.25;9.75;CATALOGO ABERTO;Estrangeira;DIY;ferramenta - paraf/furad/mart
2013-04-29;FW001536;WAP ATACAMA SMART;WAP ATACAMA SMART;WAP ATACAMA SMART 2200 220V;220V;Lavadoras;84243010;7898152189567;;1;6;0;CATALOGO ABERTO;Estrangeira;DIY;lavadora - ocasional
2013-04-29;FW001535;WAP ATACAMA SMART;WAP ATACAMA SMART;WAP ATACAMA SMART 2200 127V;127V;Lavadoras;84243010;7898152189550;;1;6;0;CATALOGO ABERTO;Estrangeira;DIY;lavadora - ocasional
2021-04-13;FW008444;WAP ATACAMA BLACK;WAP ATACAMA BLACK;WAP ATACAMA BLACK 220V;220V;Lavadoras;84243010;7899831307449;;1;6;0;EXCLUSIVO;Estrangeira;DIY;lavadora - ocasional
2021-04-13;FW008443;WAP ATACAMA BLACK;WAP ATACAMA BLACK;WAP ATACAMA BLACK 127V;127V;Lavadoras;84243010;7899831307432;;1;6;0;EXCLUSIVO;Estrangeira;DIY;lavadora - ocasional
2021-08-17;FW008545;WAP AQUA CLEANER;WAP AQUA CLEANER;WAP AQUA CLEANER 220V 60Hz;220V;Extratoras;84518000;7899831309320;;1;11;0;EXCLUSIVO;Estrangeira;SDA - MOTORS & COMFORT;extratora - barril
2021-08-17;FW008544;WAP AQUA CLEANER;WAP AQUA CLEANER;WAP AQUA CLEANER 127V 60Hz;127V;Extratoras;84518000;7899831309313;;1;11;0;EXCLUSIVO;Estrangeira;SDA - MOTORS & COMFORT;extratora - barril
2025-01-20;FW011407;WAP APARADOR DE CERCA VIVA WG AC02E;WAP APARADOR DE CERCA VIVA WG AC02E;WAP APARADOR DE CERCA VIVA WG AC02E 220V;;Jardinagem;84672999;7899831342679;;1;2.47;5.2;CATALOGO ABERTO;Estrangeira;DIY;jardinagem elétrica
2025-01-20;FW011406;WAP APARADOR DE CERCA VIVA WG AC02E;WAP APARADOR DE CERCA VIVA WG AC02E;WAP APARADOR DE CERCA VIVA WG AC02E 127V;;Jardinagem;84672999;7899831342662;;1;2.47;5.2;CATALOGO ABERTO;Estrangeira;DIY;jardinagem elétrica
2025-07-24;FW012351;WAP AIRFRY OVEN INOX WAOD3;WAP AIRFRY OVEN INOX WAOD3;WAP AIRFRY OVEN INOX WAOD3 220V;;Cozinha;85166000;7899831344673;;1;10.3;;CATALOGO ABERTO;Estrangeira;SEM CLASSIFICAÇÃO;cozinha
2025-07-24;FW012350;WAP AIRFRY OVEN INOX WAOD3;WAP AIRFRY OVEN INOX WAOD3;WAP AIRFRY OVEN INOX WAOD3 127V;;Cozinha;85166000;7899831344666;;1;10.3;;CATALOGO ABERTO;Estrangeira;SEM CLASSIFICAÇÃO;cozinha
2023-06-07;FW009548;WAP AIRFRY OVEN DIGITAL 12L;WAP AIRFRY OVEN DIGITAL 12L;WAP AIRFRY OVEN DIGITAL PROSDOCIMO 12L 220V;220V;Cozinha;85166000;7899831312795;;1;10.3;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-06-07;FW009547;WAP AIRFRY OVEN DIGITAL 12L;WAP AIRFRY OVEN DIGITAL 12L;WAP AIRFRY OVEN DIGITAL PROSDOCIMO 12L 127V;127V;Cozinha;85166000;7899831312788;;1;10.3;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2024-04-29;FW010509;WAP AIRFRY OVEN BLACK INOX WAOD2;WAP AIRFRY OVEN BLACK INOX WAOD2;WAP AIRFRY OVEN BLACK INOX WAOD2 220V;;Cozinha;85166000;7899831336753;;1;10.3;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2024-04-29;FW010508;WAP AIRFRY OVEN BLACK INOX WAOD2;WAP AIRFRY OVEN BLACK INOX WAOD2;WAP AIRFRY OVEN BLACK INOX WAOD2 127V;;Cozinha;85166000;7899831336746;;1;10.3;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-07-12;FW009625;WAP AIRFRY MEGA 7.1L DIGITAL;WAP AIRFRY MEGA 7.1L DIGITAL;WAP AIRFRY MEGA DIGITAL PROSDOCIMO 7.1L 220V;220V;Cozinha;85166000;7899831313044;;1;6.2;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-07-12;FW009624;WAP AIRFRY MEGA 7.1L DIGITAL;WAP AIRFRY MEGA 7.1L DIGITAL;WAP AIRFRY MEGA DIGITAL PROSDOCIMO 7.1L 127V;127V;Cozinha;85166000;7899831313037;;1;6.2;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-06-07;FW009540;WAP AIRFRY GRAND FAMILY 5.2L;WAP AIRFRY GRAND FAMILY 5.2L;WAP AIRFRY GRAND PROSDOCIMO 5.2L 220V;220V;Cozinha;85166000;7899831312757;;1;5.6;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-06-07;FW009539;WAP AIRFRY GRAND FAMILY 5.2L;WAP AIRFRY GRAND FAMILY 5.2L;WAP AIRFRY GRAND PROSDOCIMO 5.2L 127V;127V;Cozinha;85166000;7899831312740;;1;5.6;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-06-07;FW009532;WAP AIRFRY FAMILY 4L;WAP AIRFRY FAMILY 4L;WAP AIRFRY FAMILY PROSDOCIMO 4L 220V;220V;Cozinha;85166000;7899831312719;;1;4;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-06-07;FW009531;WAP AIRFRY FAMILY 4L;WAP AIRFRY FAMILY 4L;WAP AIRFRY FAMILY PROSDOCIMO 4L 127V;127V;Cozinha;85166000;7899831312702;;1;4;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-11-21;FW010124;WAP AIRFRY FAMILY 4L VERMEL WAFF2-V;WAP AIRFRY FAMILY 4L VERMEL WAFF2-V;WAP AIRFRY FAMILY 4L VERMEL WAFF2-V 220V;220V;Cozinha;85166000;7899831331840;;1;3.92;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-11-21;FW010123;WAP AIRFRY FAMILY 4L VERMEL WAFF2-V;WAP AIRFRY FAMILY 4L VERMEL WAFF2-V;WAP AIRFRY FAMILY 4L VERMEL WAFF2-V 127V;127V;Cozinha;85166000;7899831331833;;1;3.92;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-11-21;FW010117;WAP AIRFRY FAMILY 4L PRETA WAFF2-P;WAP AIRFRY FAMILY 4L PRETA WAFF2-P;WAP AIRFRY FAMILY 4L PRETA WAFF2-P 220V;220V;Cozinha;85166000;7899831331802;;1;3.7;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-11-21;FW010116;WAP AIRFRY FAMILY 4L PRETA WAFF2-P;WAP AIRFRY FAMILY 4L PRETA WAFF2-P;WAP AIRFRY FAMILY 4L PRETA WAFF2-P 127V;127V;Cozinha;85166000;7899831331796;;1;3.7;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2025-05-22;FW012059;WAP AIRFRY BARBECUE WC AB1090 SMOKER;WAP AIRFRY BARBECUE WC AB1090 SMOKER;WAP AIRFRY BARBECUE WC AB1090 SMOKER 220V;;Cozinha;85166000;7899831343751;;1;11.8;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2025-05-22;FW012058;WAP AIRFRY BARBECUE WC AB1090 SMOKER;WAP AIRFRY BARBECUE WC AB1090 SMOKER;WAP AIRFRY BARBECUE WC AB1090 SMOKER 127V;;Cozinha;85166000;7899831343744;;1;11.8;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2025-05-22;FW012055;WAP AIRFRY BARBECUE WC AB1050 FLAME;WAP AIRFRY BARBECUE WC AB1050 FLAME;WAP AIRFRY BARBECUE WC AB1050 FLAME 220V;;Cozinha;85166000;7899831343737;;1;11.8;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2025-05-22;FW012054;WAP AIRFRY BARBECUE WC AB1050 FLAME;WAP AIRFRY BARBECUE WC AB1050 FLAME;WAP AIRFRY BARBECUE WC AB1050 FLAME 127V;;Cozinha;85166000;7899831343720;;1;11.8;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2025-05-22;FW012051;WAP AIRFRY BARBECUE WC AB1030 HEAT;WAP AIRFRY BARBECUE WC AB1030 HEAT;WAP AIRFRY BARBECUE WC AB1030 HEAT 220V;;Cozinha;85166000;7899831343713;;1;11.8;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2025-05-22;FW012050;WAP AIRFRY BARBECUE WC AB1030 HEAT;WAP AIRFRY BARBECUE WC AB1030 HEAT;WAP AIRFRY BARBECUE WC AB1030 HEAT 127V;;Cozinha;85166000;7899831343706;;1;11.8;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-07-12;FW009627;WAP AIRFRY BARBECUE WAFBD1;WAP AIRFRY BARBECUE WAFBD1;WAP AIRFRY BARBECUE DIGITAL PROSDOCIMO 220V;220V;Cozinha;85166000;7899831313068;;1;11.8;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2023-07-12;FW009626;WAP AIRFRY BARBECUE WAFBD1;WAP AIRFRY BARBECUE WAFBD1;WAP AIRFRY BARBECUE DIGITAL PROSDOCIMO 127V;127V;Cozinha;85166000;7899831313051;;1;11.8;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2024-05-22;FW010522;WAP AIRFRY 9L WAFM9;WAP AIRFRY 9L WAFM9;WAP AIRFRY 9L WAFM9 220V;;Cozinha;85166000;7899831336845;;1;10.3;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2024-05-22;FW010521;WAP AIRFRY 9L WAFM9;WAP AIRFRY 9L WAFM9;WAP AIRFRY 9L WAFM9 127V;;Cozinha;85166000;7899831336838;;1;10.3;7.8;CATALOGO ABERTO;Estrangeira;SDA - COOKING & BEAUTY;cozinha
2025-02-11;FW011428;WAP AIRFRY 6L MEGA PROSDÓCIMO WAFM6;WAP AIRFRY 6L MEGA PROSDÓCIMO WAFM6;WAP AIRFRY 6L MEGA PROSDÓCIMO WAFM6 220V;;Cozinha;85166000;7899831342884;;1;11.8;;CATALOGO ABERTO;Estrangeira;SEM CLASSIFICAÇÃO;cozinha
2025-02-11;FW011427;WAP AIRFRY 6L MEGA PROSDÓCIMO WAFM6;WAP AIRFRY 6L MEGA PROSDÓCIMO WAFM6;WAP AIRFRY 6L MEGA PROSDÓCIMO WAFM6 127V;;Cozinha;85166000;7899831342877;;1;11.8;;CATALOGO ABERTO;Estrangeira;SEM CLASSIFICAÇÃO;cozinha
2025-02-11;FW011432;WAP AIRFRY 5L GRAND PROSDÓCIMO WAFG5;WAP AIRFRY 5L GRAND PROSDÓCIMO WAFG5;WAP AIRFRY 5L GRAND PROSDÓCIMO WAFG5 220V;;Cozinha;85166000;7899831342860;;1;11.8;;CATALOGO ABERTO;Estrangeira;SEM CLASSIFICAÇÃO;cozinha
2025-02-11;FW011431;WAP AIRFRY 5L GRAND PROSDÓCIMO WAFG5;WAP AIRFRY 5L GRAND PROSDÓCIMO WAFG5;WAP AIRFRY 5L GRAND PROSDÓCIMO WAFG5 127V;;Cozinha;85166000;7899831342853;;1;11.8;;CATALOGO ABERTO;Estrangeira;SEM CLASSIFICAÇÃO;cozinha
2021-10-08;FW008646;WAP AIR PROTECT CLW01FI;WAP AIR PROTECT CLW01FI;WAP AIR PROTECT CLW01FI 220V;220V;Ventiladores;84796000;7899831309740;;1;10.5;0;EXCLUSIVO;Estrangeira;SDA - MOTORS & COMFORT;umidificador/ar condicionado
2021-10-08;FW008645;WAP AIR PROTECT CLW01FI;WAP AIR PROTECT CLW01FI;WAP AIR PROTECT CLW01FI 127V;127V;Ventiladores;84796000;7899831309733;;1;10.5;0;EXCLUSIVO;Estrangeira;SDA - MOTORS & COMFORT;umidificador/ar condicionado
2024-02-22;FW010282;WAP AIR HEAT CERAMIC;WAP AIR HEAT CERAMIC;WAP AIR HEAT CERAMIC 220V;220V;Aquecedores;85162900;7899831334575;;1;1.7;13;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;aquecedores
2024-02-22;FW010281;WAP AIR HEAT CERAMIC;WAP AIR HEAT CERAMIC;WAP AIR HEAT CERAMIC 127V;127V;Aquecedores;85162900;7899831334568;;1;1.7;13;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;aquecedores
2022-11-29;FW009371;WAP AIR HEAT;WAP AIR HEAT;WAP AIR HEAT 220V;220V;Aquecedores;85162900;7899831312030;;1;1.1;13;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;aquecedores
2022-11-29;FW009370;WAP AIR HEAT;WAP AIR HEAT;WAP AIR HEAT 127V;127V;Aquecedores;85162900;7899831312023;;1;1.1;13;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;aquecedores
2023-08-03;FW009900;WAP AIR FLOW U2;WAP AIR FLOW U2;WAP AIR FLOW U2;;Eletroportáteis;84798999;7899831313143;;1;0.9;0;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;umidificador/ar condicionado
2020-02-12;FW007733;WAP AIR FLOW;WAP AIR FLOW;WAP AIR FLOW;BIVOLT;Eletroportáteis;84798999;7899831302130;;1;1.04;0;CATALOGO ABERTO;Estrangeira;SDA - MOTORS & COMFORT;umidificador/ar condicionado
2014-05-16;FW004193;WAP ÁGIL;WAP ÁGIL;WAP ÁGIL 1800 220V;220V;Lavadoras;84243010;7898152188881;;1;6;0;CATALOGO ABERTO;Estrangeira;DIY;lavadora - ocasional
2014-05-16;FW004192;WAP ÁGIL;WAP ÁGIL;WAP ÁGIL 1800 127V;127V;Lavadoras;84243010;7898152188874;;1;6;0;CATALOGO ABERTO;Estrangeira;DIY;lavadora - ocasional
2019-05-17;FW006760;WAP 5100 TURBO;WAP 5100 TURBO;WAP 5100 TURBO 220V;220V;Lavadoras;84243010;7899831300655;;1;24.5;0;CATALOGO ABERTO;Estrangeira;DIY;lavadora - intensivo
2019-05-17;FW006759;WAP 5100 TURBO;WAP 5100 TURBO;WAP 5100 TURBO 127V - 60Hz;127V;Lavadoras;84243010;7899831300648;;1;24.5;0;CATALOGO ABERTO;Estrangeira;DIY;lavadoras agua fria comercial
2018-01-29;FW006012;WAP 4100 TURBO;WAP 4100;WAP 4100 TURBO 220V;220V;Lavadoras;84243010;7898152181592;;1;18;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
2018-01-29;FW006011;WAP 4100 TURBO;WAP 4100;WAP 4100 TURBO 127V;127V;Lavadoras;84243010;7898152181585;;1;18;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
2018-02-14;FW006018;WAP 4100;WAP 4100;WAP 4100 220V 60Hz - HAVAN;220V;Lavadoras;84243010;7898152186856;;1;18;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
2018-08-10;FW006351;WAP 4100;WAP 4100;WAP 4100 220V 60HZ - EXC. HERVAL;220V;Lavadoras;84243010;7898152189680;;1;23;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
2019-05-13;FW006748;WAP 4100;WAP 4100;WAP 4100 220V 50Hz;220V;Lavadoras;84243010;7899831300594;;1;18;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
2016-08-16;FW005422;WAP 4100;WAP 4100;WAP 4100 220V;220V;Lavadoras;84243010;7898152181233;;1;18;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
2018-02-14;FW006017;WAP 4100;WAP 4100;WAP 4100 127V 60Hz - HAVAN;127V;Lavadoras;84243010;7898152186849;;1;18;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
2016-08-16;FW005421;WAP 4100;WAP 4100;WAP 4100 127V;127V;Lavadoras;84243010;7898152181226;;1;18;0;CATALOGO ABERTO;Nacional;DIY;lavadora - intensivo
